"@timestamp","_id","_index","_score",env,"env.keyword",level,"level.keyword",message,"message.keyword","metadata.env","metadata.env.keyword","metadata.hostname","metadata.hostname.keyword","metadata.method","metadata.method.keyword","metadata.remoteAddress","metadata.remoteAddress.keyword","metadata.requestId","metadata.requestId.keyword","metadata.responseTime","metadata.service","metadata.service.keyword","metadata.statusCode","metadata.timestamp","metadata.url","metadata.url.keyword",service,"service.keyword"
"Nov 21, 2025 @ 12:01:04.833","9ckbpZoBKNps3ga0_fin","app-logs-2025.11.21","-",development,development,info,info,"Request completed","Request completed",development,development,"-","-",GET,GET,"-","-","req-25","req-25","963.306","wrapper-backend","wrapper-backend",200,"Nov 21, 2025 @ 12:01:04.833","/api/notifications?","/api/notifications?","wrapper-backend","wrapper-backend"
"Nov 21, 2025 @ 12:01:03.903",8MkbpZoBKNps3ga09fjO,"app-logs-2025.11.21","-",development,development,info,info,"Request completed","Request completed",development,development,"-","-",GET,GET,"-","-","req-23","req-23","1,520.539","wrapper-backend","wrapper-backend",200,"Nov 21, 2025 @ 12:01:03.902","/api/notifications?","/api/notifications?","wrapper-backend","wrapper-backend"
"Nov 21, 2025 @ 12:01:03.870",8ckbpZoBKNps3ga09fjO,"app-logs-2025.11.21","-",development,development,info,info,"Incoming request","Incoming request",development,development,"localhost:3000","localhost:3000",GET,GET,"127.0.0.1","127.0.0.1","req-25","req-25","-","wrapper-backend","wrapper-backend","-","Nov 21, 2025 @ 12:01:03.869","/api/notifications?","/api/notifications?","wrapper-backend","wrapper-backend"
"Nov 21, 2025 @ 12:01:03.868",8skbpZoBKNps3ga09fjO,"app-logs-2025.11.21","-",development,development,info,info,"Request completed","Request completed",development,development,"-","-",GET,GET,"-","-","req-24","req-24","1,477.094","wrapper-backend","wrapper-backend",200,"Nov 21, 2025 @ 12:01:03.868","/api/notifications?","/api/notifications?","wrapper-backend","wrapper-backend"
"Nov 21, 2025 @ 12:01:02.391",88kbpZoBKNps3ga09fjO,"app-logs-2025.11.21","-",development,development,info,info,"Incoming request","Incoming request",development,development,"localhost:3000","localhost:3000",GET,GET,"127.0.0.1","127.0.0.1","req-24","req-24","-","wrapper-backend","wrapper-backend","-","Nov 21, 2025 @ 12:01:02.391","/api/notifications?","/api/notifications?","wrapper-backend","wrapper-backend"
"Nov 21, 2025 @ 12:01:02.383",78kbpZoBKNps3ga07fj1,"app-logs-2025.11.21","-",development,development,info,info,"Incoming request","Incoming request",development,development,"localhost:3000","localhost:3000",GET,GET,"127.0.0.1","127.0.0.1","req-23","req-23","-","wrapper-backend","wrapper-backend","-","Nov 21, 2025 @ 12:01:02.382","/api/notifications?","/api/notifications?","wrapper-backend","wrapper-backend"
"Nov 21, 2025 @ 12:00:52.269",6skbpZoBKNps3ga0xvjV,"app-logs-2025.11.21","-",development,development,info,info,"Request completed","Request completed",development,development,"-","-",GET,GET,"-","-","req-22","req-22","785.648","wrapper-backend","wrapper-backend",200,"Nov 21, 2025 @ 12:00:52.268","/api/notifications?","/api/notifications?","wrapper-backend","wrapper-backend"
"Nov 21, 2025 @ 12:00:51.489",68kbpZoBKNps3ga0xvjV,"app-logs-2025.11.21","-",development,development,info,info,"Request completed","Request completed",development,development,"-","-",GET,GET,"-","-","req-20","req-20","1,125.045","wrapper-backend","wrapper-backend",200,"Nov 21, 2025 @ 12:00:51.489","/api/notifications?","/api/notifications?","wrapper-backend","wrapper-backend"
"Nov 21, 2025 @ 12:00:51.483",7MkbpZoBKNps3ga0xvjV,"app-logs-2025.11.21","-",development,development,info,info,"Incoming request","Incoming request",development,development,"localhost:3000","localhost:3000",GET,GET,"127.0.0.1","127.0.0.1","req-22","req-22","-","wrapper-backend","wrapper-backend","-","Nov 21, 2025 @ 12:00:51.483","/api/notifications?","/api/notifications?","wrapper-backend","wrapper-backend"
"Nov 21, 2025 @ 12:00:51.481",7ckbpZoBKNps3ga0xvjV,"app-logs-2025.11.21","-",development,development,info,info,"Request completed","Request completed",development,development,"-","-",GET,GET,"-","-","req-21","req-21","1,114.841","wrapper-backend","wrapper-backend",200,"Nov 21, 2025 @ 12:00:51.481","/api/notifications?","/api/notifications?","wrapper-backend","wrapper-backend"
"Nov 21, 2025 @ 12:00:50.366",7skbpZoBKNps3ga0xvjV,"app-logs-2025.11.21","-",development,development,info,info,"Incoming request","Incoming request",development,development,"localhost:3000","localhost:3000",GET,GET,"127.0.0.1","127.0.0.1","req-21","req-21","-","wrapper-backend","wrapper-backend","-","Nov 21, 2025 @ 12:00:50.366","/api/notifications?","/api/notifications?","wrapper-backend","wrapper-backend"
"Nov 21, 2025 @ 12:00:50.364","6ckbpZoBKNps3ga0vvj-","app-logs-2025.11.21","-",development,development,info,info,"Incoming request","Incoming request",development,development,"localhost:3000","localhost:3000",GET,GET,"127.0.0.1","127.0.0.1","req-20","req-20","-","wrapper-backend","wrapper-backend","-","Nov 21, 2025 @ 12:00:50.364","/api/notifications?","/api/notifications?","wrapper-backend","wrapper-backend"
"Nov 21, 2025 @ 12:00:40.468","6MkbpZoBKNps3ga0n_jf","app-logs-2025.11.21","-",development,development,info,info,"Request completed","Request completed",development,development,"-","-",GET,GET,"-","-","req-1z","req-1z","821.907","wrapper-backend","wrapper-backend",200,"Nov 21, 2025 @ 12:00:40.468","/api/notifications?","/api/notifications?","wrapper-backend","wrapper-backend"
"Nov 21, 2025 @ 12:00:39.646",5MkbpZoBKNps3ga0mPgD,"app-logs-2025.11.21","-",development,development,info,info,"Incoming request","Incoming request",development,development,"localhost:3000","localhost:3000",GET,GET,"127.0.0.1","127.0.0.1","req-1z","req-1z","-","wrapper-backend","wrapper-backend","-","Nov 21, 2025 @ 12:00:39.646","/api/notifications?","/api/notifications?","wrapper-backend","wrapper-backend"
"Nov 21, 2025 @ 12:00:39.645",5ckbpZoBKNps3ga0mPgD,"app-logs-2025.11.21","-",development,development,info,info,"Request completed","Request completed",development,development,"-","-",GET,GET,"-","-","req-1y","req-1y","1,273.978","wrapper-backend","wrapper-backend",200,"Nov 21, 2025 @ 12:00:39.645","/api/notifications?","/api/notifications?","wrapper-backend","wrapper-backend"
"Nov 21, 2025 @ 12:00:39.627",5skbpZoBKNps3ga0mPgD,"app-logs-2025.11.21","-",development,development,info,info,"Request completed","Request completed",development,development,"-","-",GET,GET,"-","-","req-1x","req-1x","1,260.118","wrapper-backend","wrapper-backend",200,"Nov 21, 2025 @ 12:00:39.627","/api/notifications?","/api/notifications?","wrapper-backend","wrapper-backend"
"Nov 21, 2025 @ 12:00:38.371",58kbpZoBKNps3ga0mPgD,"app-logs-2025.11.21","-",development,development,info,info,"Incoming request","Incoming request",development,development,"localhost:3000","localhost:3000",GET,GET,"127.0.0.1","127.0.0.1","req-1y","req-1y","-","wrapper-backend","wrapper-backend","-","Nov 21, 2025 @ 12:00:38.371","/api/notifications?","/api/notifications?","wrapper-backend","wrapper-backend"
"Nov 21, 2025 @ 12:00:38.367",48kbpZoBKNps3ga0kPgk,"app-logs-2025.11.21","-",development,development,info,info,"Incoming request","Incoming request",development,development,"localhost:3000","localhost:3000",GET,GET,"127.0.0.1","127.0.0.1","req-1x","req-1x","-","wrapper-backend","wrapper-backend","-","Nov 21, 2025 @ 12:00:38.367","/api/notifications?","/api/notifications?","wrapper-backend","wrapper-backend"
"Nov 21, 2025 @ 12:00:29.598",3MkbpZoBKNps3ga0cfgb,"app-logs-2025.11.21","-",development,development,info,info,"Request completed","Request completed",development,development,"-","-",GET,GET,"-","-","req-1w","req-1w","894.813","wrapper-backend","wrapper-backend",200,"Nov 21, 2025 @ 12:00:29.597","/api/notifications/unread-count","/api/notifications/unread-count","wrapper-backend","wrapper-backend"
"Nov 21, 2025 @ 12:00:29.596",3ckbpZoBKNps3ga0cfgb,"app-logs-2025.11.21","-",development,development,info,info,"Request completed","Request completed",development,development,"-","-",GET,GET,"-","-","req-1v","req-1v","975.535","wrapper-backend","wrapper-backend",200,"Nov 21, 2025 @ 12:00:29.596","/api/notifications/unread-count","/api/notifications/unread-count","wrapper-backend","wrapper-backend"
"Nov 21, 2025 @ 12:00:28.703",3skbpZoBKNps3ga0cfgb,"app-logs-2025.11.21","-",development,development,info,info,"Incoming request","Incoming request",development,development,"localhost:3000","localhost:3000",GET,GET,"127.0.0.1","127.0.0.1","req-1w","req-1w","-","wrapper-backend","wrapper-backend","-","Nov 21, 2025 @ 12:00:28.702","/api/notifications/unread-count","/api/notifications/unread-count","wrapper-backend","wrapper-backend"
"Nov 21, 2025 @ 12:00:28.700",38kbpZoBKNps3ga0cfgb,"app-logs-2025.11.21","-",development,development,info,info,"Request completed","Request completed",development,development,"-","-",GET,GET,"-","-","req-1t","req-1t","885.118","wrapper-backend","wrapper-backend",200,"Nov 21, 2025 @ 12:00:28.700","/api/notifications/unread-count","/api/notifications/unread-count","wrapper-backend","wrapper-backend"
"Nov 21, 2025 @ 12:00:28.620",4MkbpZoBKNps3ga0cfgb,"app-logs-2025.11.21","-",development,development,info,info,"Incoming request","Incoming request",development,development,"localhost:3000","localhost:3000",GET,GET,"127.0.0.1","127.0.0.1","req-1v","req-1v","-","wrapper-backend","wrapper-backend","-","Nov 21, 2025 @ 12:00:28.620","/api/notifications/unread-count","/api/notifications/unread-count","wrapper-backend","wrapper-backend","-","-","-","-","-"
"Nov 21, 2025 @ 12:00:28.618",4ckbpZoBKNps3ga0cfgb,"app-logs-2025.11.21","-",development,development,info,info,"Request completed","Request completed",development,development,"-","-",GET,GET,"-","-","req-1s","req-1s","804.483","wrapper-backend","wrapper-backend",200,"Nov 21, 2025 @ 12:00:28.618","/api/notifications/unread-count","/api/notifications/unread-count","wrapper-backend","wrapper-backend","-","-","-","-","-"
"Nov 21, 2025 @ 12:00:28.618",4skbpZoBKNps3ga0cfgb,"app-logs-2025.11.21","-",development,development,info,info,"Request completed","Request completed",development,development,"-","-",GET,GET,"-","-","req-1u","req-1u","802.175","wrapper-backend","wrapper-backend",200,"Nov 21, 2025 @ 12:00:28.618","/api/notifications?","/api/notifications?","wrapper-backend","wrapper-backend","-","-","-","-","-"
"Nov 21, 2025 @ 12:00:27.816",0skbpZoBKNps3ga0afhA,"app-logs-2025.11.21","-",development,development,info,info,"Incoming request","Incoming request",development,development,"localhost:3000","localhost:3000",GET,GET,"127.0.0.1","127.0.0.1","req-1u","req-1u","-","wrapper-backend","wrapper-backend","-","Nov 21, 2025 @ 12:00:27.816","/api/notifications?","/api/notifications?","wrapper-backend","wrapper-backend","-","-","-","-","-"
"Nov 21, 2025 @ 12:00:27.815",08kbpZoBKNps3ga0afhA,"app-logs-2025.11.21","-",development,development,info,info,"Incoming request","Incoming request",development,development,"localhost:3000","localhost:3000",GET,GET,"127.0.0.1","127.0.0.1","req-1t","req-1t","-","wrapper-backend","wrapper-backend","-","Nov 21, 2025 @ 12:00:27.815","/api/notifications/unread-count","/api/notifications/unread-count","wrapper-backend","wrapper-backend","-","-","-","-","-"
"Nov 21, 2025 @ 12:00:27.814",1MkbpZoBKNps3ga0afhA,"app-logs-2025.11.21","-",development,development,info,info,"Incoming request","Incoming request",development,development,"localhost:3000","localhost:3000",GET,GET,"127.0.0.1","127.0.0.1","req-1s","req-1s","-","wrapper-backend","wrapper-backend","-","Nov 21, 2025 @ 12:00:27.814","/api/notifications/unread-count","/api/notifications/unread-count","wrapper-backend","wrapper-backend","-","-","-","-","-"
"Nov 21, 2025 @ 12:00:27.812",1ckbpZoBKNps3ga0afhA,"app-logs-2025.11.21","-",development,development,info,info,"Request completed","Request completed",development,development,"-","-",GET,GET,"-","-","req-1p","req-1p","1,408.911","wrapper-backend","wrapper-backend",200,"Nov 21, 2025 @ 12:00:27.812","/api/notifications?","/api/notifications?","wrapper-backend","wrapper-backend","-","-","-","-","-"
"Nov 21, 2025 @ 12:00:27.811",1skbpZoBKNps3ga0afhA,"app-logs-2025.11.21","-",development,development,info,info,"Request completed","Request completed",development,development,"-","-",GET,GET,"-","-","req-1q","req-1q","1,401.429","wrapper-backend","wrapper-backend",200,"Nov 21, 2025 @ 12:00:27.811","/api/notifications/unread-count","/api/notifications/unread-count","wrapper-backend","wrapper-backend","-","-","-","-","-"
"Nov 21, 2025 @ 12:00:27.811",18kbpZoBKNps3ga0afhA,"app-logs-2025.11.21","-",development,development,info,info,"Request completed","Request completed",development,development,"-","-",GET,GET,"-","-","req-1o","req-1o","1,420.932","wrapper-backend","wrapper-backend",200,"Nov 21, 2025 @ 12:00:27.811","/api/notifications/unread-count","/api/notifications/unread-count","wrapper-backend","wrapper-backend","-","-","-","-","-"
"Nov 21, 2025 @ 12:00:27.741",2MkbpZoBKNps3ga0afhA,"app-logs-2025.11.21","-",development,development,info,info,"Request completed","Request completed",development,development,"-","-",GET,GET,"-","-","req-1r","req-1r","1,328.468","wrapper-backend","wrapper-backend",200,"Nov 21, 2025 @ 12:00:27.741","/api/notifications?","/api/notifications?","wrapper-backend","wrapper-backend","-","-","-","-","-"
"Nov 21, 2025 @ 12:00:26.413",2ckbpZoBKNps3ga0afhA,"app-logs-2025.11.21","-",development,development,info,info,"Incoming request","Incoming request",development,development,"localhost:3000","localhost:3000",GET,GET,"127.0.0.1","127.0.0.1","req-1r","req-1r","-","wrapper-backend","wrapper-backend","-","Nov 21, 2025 @ 12:00:26.413","/api/notifications?","/api/notifications?","wrapper-backend","wrapper-backend","-","-","-","-","-"
"Nov 21, 2025 @ 12:00:26.410",2skbpZoBKNps3ga0afhA,"app-logs-2025.11.21","-",development,development,info,info,"Incoming request","Incoming request",development,development,"localhost:3000","localhost:3000",GET,GET,"127.0.0.1","127.0.0.1","req-1q","req-1q","-","wrapper-backend","wrapper-backend","-","Nov 21, 2025 @ 12:00:26.410","/api/notifications/unread-count","/api/notifications/unread-count","wrapper-backend","wrapper-backend","-","-","-","-","-"
"Nov 21, 2025 @ 12:00:26.403",28kbpZoBKNps3ga0afhA,"app-logs-2025.11.21","-",development,development,info,info,"Incoming request","Incoming request",development,development,"localhost:3000","localhost:3000",GET,GET,"127.0.0.1","127.0.0.1","req-1p","req-1p","-","wrapper-backend","wrapper-backend","-","Nov 21, 2025 @ 12:00:26.403","/api/notifications?","/api/notifications?","wrapper-backend","wrapper-backend","-","-","-","-","-"
"Nov 21, 2025 @ 12:00:26.391",0ckbpZoBKNps3ga0Yfhj,"app-logs-2025.11.21","-",development,development,info,info,"Incoming request","Incoming request",development,development,"localhost:3000","localhost:3000",GET,GET,"127.0.0.1","127.0.0.1","req-1o","req-1o","-","wrapper-backend","wrapper-backend","-","Nov 21, 2025 @ 12:00:26.391","/api/notifications/unread-count","/api/notifications/unread-count","wrapper-backend","wrapper-backend","-","-","-","-","-"
"Nov 21, 2025 @ 12:00:16.246","zMkbpZoBKNps3ga0Ovg-","app-logs-2025.11.21","-",development,development,info,info,"Request completed","Request completed",development,development,"-","-",GET,GET,"-","-","req-1n","req-1n","774.231","wrapper-backend","wrapper-backend",200,"Nov 21, 2025 @ 12:00:16.246","/api/notifications?","/api/notifications?","wrapper-backend","wrapper-backend","-","-","-","-","-"
"Nov 21, 2025 @ 12:00:15.472","zckbpZoBKNps3ga0Ovg_","app-logs-2025.11.21","-",development,development,info,info,"Incoming request","Incoming request",development,development,"localhost:3000","localhost:3000",GET,GET,"127.0.0.1","127.0.0.1","req-1n","req-1n","-","wrapper-backend","wrapper-backend","-","Nov 21, 2025 @ 12:00:15.471","/api/notifications?","/api/notifications?","wrapper-backend","wrapper-backend","-","-","-","-","-"
"Nov 21, 2025 @ 12:00:15.469","zskbpZoBKNps3ga0Ovg_","app-logs-2025.11.21","-",development,development,info,info,"Request completed","Request completed",development,development,"-","-",GET,GET,"-","-","req-1m","req-1m","1,099.746","wrapper-backend","wrapper-backend",200,"Nov 21, 2025 @ 12:00:15.469","/api/notifications?","/api/notifications?","wrapper-backend","wrapper-backend","-","-","-","-","-"
"Nov 21, 2025 @ 12:00:15.467","z8kbpZoBKNps3ga0Ovg_","app-logs-2025.11.21","-",development,development,info,info,"Request completed","Request completed",development,development,"-","-",GET,GET,"-","-","req-1l","req-1l","1,100.896","wrapper-backend","wrapper-backend",200,"Nov 21, 2025 @ 12:00:15.467","/api/notifications?","/api/notifications?","wrapper-backend","wrapper-backend","-","-","-","-","-"
"Nov 21, 2025 @ 12:00:14.369","0MkbpZoBKNps3ga0Ovg_","app-logs-2025.11.21","-",development,development,info,info,"Incoming request","Incoming request",development,development,"localhost:3000","localhost:3000",GET,GET,"127.0.0.1","127.0.0.1","req-1m","req-1m","-","wrapper-backend","wrapper-backend","-","Nov 21, 2025 @ 12:00:14.369","/api/notifications?","/api/notifications?","wrapper-backend","wrapper-backend","-","-","-","-","-"
